User_ID,Job_ID,User_Skills,Job_Requirements,Match_Score,Recommended
91956,457,"C++, CSS, AI, Java","HTML, Java, Data Science, SQL",0.571829092,0
91957,309,"HTML, Machine Learning","Machine Learning, Data Science, Java, HTML, SQL",0.619081697,0
91958,457,"JavaScript, HTML, Java, SQL","Data Science, Java, CSS",0.280800392,0
91959,476,"AI, Data Science, Machine Learning, Python, SQL","Java, Machine Learning, Python",0.235086031,0
91960,277,"C++, Java, SQL, Python","C++, CSS, SQL",0.387558672,0
91961,374,"CSS, SQL, Machine Learning, C++","AI, JavaScript, HTML, SQL, C++",0.737844109,0
91962,19,"C++, Data Science, Python","Java, CSS, Python, SQL",0.301134091,0
91963,237,"CSS, C++, Data Science, JavaScript, HTML","C++, HTML, AI",0.019173855,0
91964,497,"C++, AI","HTML, Machine Learning, AI, C++, Data Science",0.274945377,0
91965,115,"Machine Learning, Java, Python","Python, Java, JavaScript, Data Science, SQL",0.941354184,1
91966,462,"SQL, Java","HTML, Python, CSS, C++, AI",0.193218412,0
91967,129,"CSS, Java","Machine Learning, Data Science, Java",0.068074163,0
91968,245,"SQL, HTML, Machine Learning, C++, Data Science","JavaScript, CSS, Data Science, Java, C++",0.354256264,0
91969,346,"Machine Learning, HTML, AI, C++, SQL","CSS, HTML, AI, C++, Java",0.950763533,1
91970,133,"Machine Learning, Python, AI, Data Science","C++, SQL",0.291410154,0
91971,52,"CSS, Machine Learning","C++, CSS, Machine Learning, HTML",0.971458592,1
91972,120,"HTML, CSS, Java, Machine Learning, Data Science","CSS, Java, Machine Learning",0.178320525,0
91973,136,"SQL, AI, Java, Machine Learning, Data Science","Python, Java, HTML",0.570012997,0
91974,98,"Machine Learning, C++, CSS, Java","AI, C++, CSS, HTML, Java",0.709650145,0
91975,425,"JavaScript, CSS, C++, Data Science, SQL","SQL, HTML, AI",0.827648335,1
91976,219,"Machine Learning, SQL, HTML","Java, JavaScript, AI, SQL",0.666519829,0
91977,21,"HTML, Machine Learning, JavaScript","C++, JavaScript, HTML",0.73401731,0
91978,224,"HTML, JavaScript, CSS, Java","SQL, C++, AI",0.519599584,0
91979,423,"Machine Learning, AI","Machine Learning, JavaScript",0.487243006,0
91980,432,"AI, C++, JavaScript","Java, CSS, Data Science",0.493022388,0
91981,368,"AI, Data Science, CSS, JavaScript, SQL","HTML, JavaScript, Data Science, SQL, C++",0.155152072,0
91982,247,"C++, CSS, JavaScript, Python, Java","HTML, Python, Java, SQL, AI",0.694892216,0
91983,497,"C++, HTML, AI","JavaScript, HTML, SQL, CSS",0.314119638,0
91984,23,"JavaScript, SQL, Data Science","Machine Learning, C++, AI, HTML",0.911729053,1
91985,440,"CSS, JavaScript, SQL, HTML","HTML, Data Science",0.601609324,0
91986,46,"CSS, HTML, Data Science, Machine Learning","Data Science, AI, Machine Learning, SQL",0.813200546,1
91987,257,"C++, Java, CSS, JavaScript","Data Science, HTML",0.49303186,0
91988,334,"Python, Machine Learning","Machine Learning, Python, Data Science, SQL, CSS",0.36801521,0
91989,311,"C++, Java, CSS, HTML","C++, Python, Java, Data Science, JavaScript",0.343295253,0
91990,45,"JavaScript, HTML, Java","SQL, AI, Java, Python, Machine Learning",0.897301293,1
91991,340,"Data Science, JavaScript, SQL, Java","SQL, JavaScript, Java, AI, Python",0.796981637,0
91992,102,"Machine Learning, Data Science, JavaScript","AI, Java, C++, JavaScript",0.94572219,1
91993,393,"HTML, SQL","Java, Machine Learning, Python, AI",0.300110976,0
91994,238,"Python, Machine Learning, AI","C++, AI",0.333225129,0
91995,36,"SQL, Python, JavaScript","Python, Java, HTML, C++, SQL",0.966082201,1
91996,472,"C++, HTML","C++, SQL, Java",0.067299935,0
91997,383,"AI, Data Science, Machine Learning, Python, Java","Python, JavaScript, SQL, C++",0.144101937,0
91998,455,"AI, HTML, CSS, JavaScript","Data Science, SQL, AI, C++, JavaScript",0.088213271,0
91999,436,"AI, Python, Data Science, SQL","Python, SQL, Java, C++, Machine Learning",0.726504035,0
92000,318,"Data Science, HTML","Java, C++, Machine Learning, SQL",0.780463989,0
92001,234,"Python, Machine Learning, C++","C++, Python, Java, AI",0.400884193,0
92002,166,"HTML, JavaScript, Data Science, SQL","Data Science, AI",0.298454616,0
92003,130,"Python, Data Science, HTML, Machine Learning","JavaScript, HTML",0.569019636,0
92004,471,"Data Science, C++, Java, Machine Learning","JavaScript, C++",0.607819669,0
92005,375,"AI, Java, CSS, SQL","HTML, Python",0.252258351,0
92006,430,"C++, SQL","CSS, AI",0.594917719,0
92007,357,"AI, Machine Learning","Data Science, CSS",0.981478783,1
92008,28,"JavaScript, C++","HTML, CSS",0.622605252,0
92009,62,"CSS, JavaScript, Java","HTML, Machine Learning, C++",0.411423768,0
92010,258,"Python, JavaScript, CSS, Data Science, SQL","SQL, Python, CSS, AI, JavaScript",0.048403259,0
92011,281,"SQL, Machine Learning","CSS, AI",0.877171744,1
92012,474,"AI, Data Science, JavaScript, C++","JavaScript, HTML, AI, Python, Java",0.872886095,1
92013,269,"AI, Machine Learning, HTML, SQL, CSS","HTML, Machine Learning, AI",0.898153149,1
92014,281,"CSS, HTML, AI, Data Science","Data Science, SQL, JavaScript, C++, Python",0.306158632,0
92015,176,"JavaScript, AI, Java, Python","SQL, Java, Python, AI",0.566793732,0
92016,459,"CSS, SQL","CSS, Java, AI, JavaScript",0.186478055,0
92017,258,"JavaScript, Data Science, Machine Learning, Python","AI, Machine Learning, C++, Data Science, SQL",0.899551053,1
92018,209,"C++, JavaScript","JavaScript, AI, CSS, Java",0.475785725,0
92019,237,"Data Science, Machine Learning, SQL","Java, Data Science, Machine Learning, HTML, Python",0.930914518,1
92020,328,"Python, Machine Learning, Java, HTML","SQL, Machine Learning, HTML",0.881818743,1
92021,397,"CSS, Python, AI","Machine Learning, SQL, CSS, Python, Data Science",0.260022495,0
92022,445,"SQL, Data Science, Machine Learning, JavaScript, Python","HTML, JavaScript",0.856075146,1
92023,485,"SQL, Python","Java, HTML, AI",0.846116842,1
92024,223,"AI, CSS","HTML, C++, Python",0.114922757,0
92025,14,"AI, SQL","JavaScript, SQL, Java, C++, Data Science",0.584550469,0
92026,495,"CSS, Data Science, Machine Learning","Java, CSS, C++, JavaScript, SQL",0.695894492,0
92027,175,"HTML, Data Science","Python, JavaScript, Java",0.095620834,0
92028,278,"SQL, HTML, CSS, Data Science","CSS, JavaScript, SQL",0.932555959,1
92029,472,"SQL, JavaScript, HTML","Data Science, Machine Learning, C++, AI",0.373586274,0
92030,47,"CSS, HTML, Machine Learning, Java, Python","Data Science, JavaScript, HTML, Machine Learning, Python",0.636757701,0
92031,404,"Python, SQL","Python, Java, AI, HTML, CSS",0.549735825,0
92032,275,"SQL, JavaScript, Data Science, Python","HTML, AI, JavaScript, C++, Data Science",0.749023021,0
92033,45,"JavaScript, CSS, Data Science, Machine Learning, Java","Machine Learning, Python, HTML",0.010378804,0
92034,12,"HTML, Data Science","C++, Java, HTML",0.800195504,1
92035,391,"HTML, AI, CSS, Data Science","C++, Data Science, Java, CSS",0.912883092,1
92036,377,"AI, Data Science, SQL","AI, Python, CSS",0.029487876,0
92037,307,"JavaScript, Java, CSS","Python, Java, SQL, HTML, Machine Learning",0.846348572,1
92038,475,"C++, Machine Learning","CSS, HTML, Data Science",0.336867143,0
92039,215,"Python, Java, C++, CSS, HTML","C++, AI, Data Science, CSS",0.433216559,0
92040,437,"C++, Python, Java","Python, Machine Learning, Data Science, Java, C++",0.144625066,0
92041,90,"HTML, Data Science, SQL","HTML, Java, JavaScript, Machine Learning, CSS",0.279668686,0
92042,41,"CSS, Machine Learning, SQL, Python, Java","CSS, JavaScript, Python, AI, SQL",0.796195905,0
92043,294,"AI, C++, SQL, Python","AI, CSS, HTML, JavaScript, Java",0.292978475,0
92044,370,"Data Science, Java, C++, Python","CSS, SQL",0.593934993,0
92045,283,"Python, AI, Data Science","Data Science, Python, JavaScript, Machine Learning",0.861294374,1
92046,274,"C++, AI, Java","CSS, Machine Learning, JavaScript, AI",0.731456842,0
92047,311,"HTML, C++, Machine Learning, CSS, Python","CSS, C++, Data Science, HTML",0.831471971,1
92048,374,"SQL, AI, JavaScript, CSS","AI, Machine Learning, CSS, C++, Java",0.499077802,0
92049,213,"CSS, C++","JavaScript, CSS, Machine Learning, Data Science",0.387532846,0
92050,10,"C++, Machine Learning, JavaScript, SQL, AI","Java, SQL",0.363420667,0
92051,492,"Python, CSS, JavaScript, Data Science","SQL, Java, AI, Data Science",0.597538123,0
92052,177,"Python, Java, HTML, Data Science, CSS","Python, CSS",0.095835478,0
92053,285,"HTML, SQL, Python","HTML, Data Science, C++, Java, Machine Learning",0.394458133,0
92054,460,"JavaScript, Data Science, Machine Learning, CSS","CSS, AI",0.405810028,0
92055,278,"Data Science, SQL","C++, SQL, CSS, AI, Java",0.200860426,0
92056,360,"CSS, Machine Learning","Python, CSS, AI, Data Science, HTML",0.190751775,0
92057,407,"Python, C++","CSS, C++, Java, JavaScript, Data Science",0.197022699,0
92058,304,"Machine Learning, SQL, Java, JavaScript","Data Science, SQL",0.280013621,0
92059,369,"Java, AI, Python","Data Science, C++",0.709127947,0
92060,185,"JavaScript, Java, Data Science, SQL","JavaScript, Python",0.798893711,0
92061,142,"Machine Learning, AI","JavaScript, SQL",0.339341784,0
92062,273,"Machine Learning, SQL, AI, HTML","Python, Machine Learning, C++, Data Science, CSS",0.020976888,0
92063,19,"C++, JavaScript, Data Science, Python","C++, Machine Learning, JavaScript",0.360218576,0
92064,495,"Python, JavaScript, CSS","CSS, JavaScript, HTML, Python",0.310826326,0
92065,163,"AI, CSS, C++","C++, SQL, HTML, CSS, Java",0.636092274,0
92066,436,"SQL, Python, Data Science, JavaScript","Python, SQL",0.684970997,0
92067,483,"Python, C++","HTML, Data Science",0.293758458,0
92068,105,"HTML, Machine Learning, CSS, SQL","Machine Learning, Data Science, JavaScript",0.757579747,0
92069,65,"Java, HTML","C++, SQL, Machine Learning",0.518473395,0
92070,329,"C++, JavaScript","Java, AI, Data Science, JavaScript, HTML",0.293359336,0
92071,406,"SQL, HTML, Java","JavaScript, HTML, AI, C++",0.286656964,0
92072,123,"Machine Learning, C++","C++, SQL, JavaScript",0.601276854,0
92073,202,"C++, SQL, Machine Learning, Python","CSS, JavaScript, SQL",0.874857845,1
92074,147,"Python, Java, C++","C++, Python, HTML",0.980881866,1
92075,5,"Python, CSS, Java, Machine Learning, Data Science","Python, AI, SQL",0.427638718,0
92076,338,"Python, HTML","HTML, Machine Learning, JavaScript, Python",0.472261754,0
92077,435,"HTML, C++, JavaScript, SQL, Machine Learning","CSS, Python, Machine Learning",0.690617229,0
92078,387,"Data Science, Machine Learning","JavaScript, SQL, C++",0.595874001,0
92079,124,"HTML, CSS, JavaScript, C++, SQL","Machine Learning, Python, JavaScript",0.723854566,0
92080,75,"Python, CSS, AI","C++, SQL, AI, Machine Learning",0.409209436,0
92081,148,"Python, C++, Data Science","Python, JavaScript",0.541997269,0
92082,52,"JavaScript, Machine Learning, Data Science, Python, C++","Java, Machine Learning, HTML",0.71475134,0
92083,230,"AI, Java, SQL","JavaScript, Machine Learning, HTML",0.339231733,0
92084,486,"Java, C++, CSS","AI, C++, HTML, CSS, Machine Learning",0.954462438,1
92085,109,"C++, CSS, Python","SQL, HTML, CSS, C++",0.858957264,1
92086,372,"CSS, Python, HTML, AI, JavaScript","Python, C++",0.407924516,0
92087,496,"Data Science, Python, CSS","JavaScript, CSS, Data Science, Python",0.650199209,0
92088,201,"Data Science, HTML","Java, JavaScript, CSS, Python",0.219521958,0
92089,443,"Machine Learning, SQL, CSS, HTML","JavaScript, Data Science, Java",0.082749879,0
92090,193,"Machine Learning, C++","Data Science, SQL, C++, HTML",0.807485379,1
92091,486,"AI, Data Science, HTML","Java, CSS, Data Science",0.262567447,0
92092,417,"JavaScript, C++","Python, C++, Java, Data Science, SQL",0.781259759,0
92093,356,"Machine Learning, Data Science, HTML","JavaScript, C++, Machine Learning",0.335894801,0
92094,71,"CSS, AI, Java, JavaScript, SQL","AI, Data Science, SQL, Python, JavaScript",0.50816932,0
92095,14,"CSS, Python","AI, Data Science, Java, Machine Learning",0.764230021,0
92096,255,"Data Science, CSS, Machine Learning","Machine Learning, SQL, CSS",0.348063754,0
92097,242,"Machine Learning, CSS, SQL, C++, HTML","HTML, Python, SQL, CSS",0.105365343,0
92098,229,"SQL, Java, C++, AI","SQL, AI, CSS, Python, HTML",0.273062959,0
92099,183,"JavaScript, Java, HTML, C++, Data Science","Python, C++, CSS",0.180086856,0
92100,265,"Machine Learning, JavaScript, AI, HTML, C++","AI, Data Science",0.035497675,0
92101,58,"HTML, JavaScript, CSS, AI","JavaScript, AI, Java, HTML",0.925287304,1
92102,224,"SQL, C++, HTML, Java, Data Science","Java, C++, CSS",0.898680156,1
92103,249,"Python, CSS, Data Science, AI, Machine Learning","Data Science, AI, HTML, CSS, Java",0.391221931,0
92104,342,"C++, CSS, AI","SQL, AI, Python, C++",0.258053374,0
92105,257,"C++, JavaScript, Java, HTML, AI","JavaScript, CSS, Java",0.342958967,0
92106,301,"Machine Learning, Java, CSS, Data Science","JavaScript, C++, Python, Data Science",0.06033193,0
92107,309,"HTML, Java, SQL, JavaScript, Python","CSS, HTML, Python, JavaScript",0.384929266,0
92108,341,"JavaScript, C++","SQL, C++, AI",0.592134835,0
92109,286,"CSS, Python","Machine Learning, Python, Java",0.384547094,0
92110,371,"HTML, C++","C++, JavaScript",0.670753896,0
92111,183,"SQL, CSS, HTML","SQL, HTML, Python",0.331459878,0
92112,410,"AI, CSS","Data Science, Python, Java, JavaScript",0.843568373,1
92113,320,"SQL, CSS","Data Science, SQL, Machine Learning",0.136929719,0
92114,445,"Python, C++, Java, SQL","SQL, Machine Learning, CSS, C++",0.896564179,1
92115,307,"HTML, SQL","SQL, Java, Python, CSS, Machine Learning",0.95699398,1
92116,384,"Data Science, JavaScript, Java, AI","SQL, CSS, JavaScript, HTML",0.545416335,0
92117,149,"AI, Java","HTML, Data Science, CSS, Machine Learning, AI",0.085580089,0
92118,327,"JavaScript, Machine Learning","Python, HTML, Machine Learning, Java, C++",0.709872503,0
92119,343,"C++, Data Science, CSS","C++, Java, CSS, JavaScript, Machine Learning",0.512329618,0
92120,428,"HTML, JavaScript, CSS","Data Science, Java, JavaScript, C++, AI",0.493864298,0
92121,114,"Data Science, Java, Machine Learning, C++","Java, C++, Python, JavaScript",0.376863584,0
92122,84,"Python, SQL","Machine Learning, HTML, C++, SQL, JavaScript",0.031917551,0
92123,57,"AI, Machine Learning, JavaScript, Python, CSS","CSS, JavaScript, Data Science",0.631355513,0
92124,421,"SQL, Java, HTML","SQL, C++, AI",0.043812814,0
92125,327,"HTML, C++, Java, CSS","Java, JavaScript, AI, Machine Learning, SQL",0.801715969,1
92126,84,"C++, Python, CSS, Java","CSS, JavaScript, Machine Learning, C++, Data Science",0.063283798,0
92127,222,"Python, HTML, Machine Learning, AI, CSS","Python, JavaScript, C++",0.020108537,0
92128,204,"CSS, SQL, HTML, Java, Machine Learning","AI, Machine Learning",0.777596659,0
92129,202,"SQL, AI, C++","SQL, AI, HTML",0.088142363,0
92130,380,"Machine Learning, JavaScript, Data Science, Python, C++","CSS, AI, Python",0.799358245,0
92131,302,"Machine Learning, Data Science, AI","Java, JavaScript, C++",0.281676486,0
92132,102,"Python, JavaScript, C++","HTML, Machine Learning, AI, Data Science, Python",0.257897565,0
92133,317,"JavaScript, SQL, C++, Python, AI","AI, C++",0.498555777,0
92134,404,"Data Science, Java, AI","HTML, Python",0.994520477,1
92135,318,"Machine Learning, SQL, AI, Java, JavaScript","SQL, JavaScript",0.398223142,0
92136,35,"JavaScript, Machine Learning, Python, CSS","Machine Learning, Data Science, C++, HTML, Java",0.484599125,0
92137,67,"Python, C++, CSS","Python, Data Science, AI, Java, CSS",0.74526322,0
92138,371,"HTML, Data Science","AI, SQL",0.268173733,0
92139,235,"SQL, AI","SQL, Machine Learning, C++, CSS",0.974387145,1
92140,381,"Java, SQL, Python, HTML, Machine Learning","Python, JavaScript",0.954013681,1
92141,276,"JavaScript, AI, Data Science","Data Science, JavaScript, AI",0.919769061,1
92142,267,"SQL, AI, Data Science, JavaScript, Python","SQL, JavaScript, Data Science",0.687296688,0
92143,409,"Data Science, Machine Learning, JavaScript, Python, C++","HTML, JavaScript, Machine Learning, CSS, Java",0.717887861,0
92144,1,"SQL, AI","Python, Java, JavaScript, SQL",0.78872117,0
92145,170,"SQL, HTML, AI, Machine Learning, CSS","JavaScript, Machine Learning, HTML",0.658014844,0
92146,286,"C++, JavaScript, Data Science","JavaScript, Python",0.255885558,0
92147,296,"HTML, SQL","CSS, Data Science, SQL, Java",0.789272855,0
92148,227,"CSS, Data Science","SQL, AI, HTML, CSS, JavaScript",0.592278673,0
92149,253,"C++, Machine Learning","Python, SQL, Java",0.68418254,0
92150,305,"CSS, HTML","JavaScript, AI, SQL",0.197945833,0
92151,278,"HTML, JavaScript, AI","C++, HTML, JavaScript",0.14187736,0
92152,489,"SQL, Data Science, Python, JavaScript, HTML","Machine Learning, CSS, Data Science, JavaScript",0.928850576,1
92153,313,"C++, Machine Learning, Data Science, SQL, AI","CSS, Data Science, Java, C++",0.701141055,0
92154,284,"SQL, CSS","Java, Data Science, AI, CSS, Machine Learning",0.15597086,0
92155,399,"CSS, Data Science","C++, SQL",0.16366685,0
92156,328,"Python, AI","C++, HTML, JavaScript",0.274116362,0
92157,145,"CSS, C++, SQL, HTML","C++, SQL, CSS, HTML",0.604742206,0
92158,198,"HTML, Data Science","Python, Java",0.886108297,1
92159,454,"JavaScript, AI, Python, Java","Machine Learning, Data Science, JavaScript",0.175835829,0
92160,303,"JavaScript, SQL, Machine Learning, Java","JavaScript, SQL, HTML",0.212224447,0
92161,207,"Python, HTML, JavaScript, C++","JavaScript, AI, HTML, CSS, Java",0.80730858,1
92162,472,"Data Science, Machine Learning","CSS, Java",0.655521464,0
92163,42,"CSS, Machine Learning, SQL","C++, Machine Learning, Java",0.991218684,1
92164,341,"HTML, Python, C++","AI, Data Science",0.085081988,0
92165,27,"Data Science, CSS, Machine Learning, HTML","AI, Data Science, SQL, CSS",0.990221211,1
92166,250,"JavaScript, SQL","Java, Python, CSS, JavaScript, Data Science",0.045796889,0
92167,217,"Java, SQL, Machine Learning","Machine Learning, SQL",0.910841351,1
92168,167,"Machine Learning, C++","Machine Learning, C++",0.146038128,0
92169,241,"C++, Java, SQL, Python","HTML, Data Science, Machine Learning",0.802126473,1
92170,229,"Python, SQL, Machine Learning, Java, CSS","Data Science, Java, CSS",0.060707667,0
92171,322,"HTML, SQL, CSS, Data Science, Machine Learning","Java, AI",0.333341455,0
92172,497,"Python, Machine Learning, Java","C++, Java",0.185617079,0
92173,99,"JavaScript, Data Science, Machine Learning, HTML, Python","AI, Machine Learning, HTML",0.585873718,0
92174,425,"Data Science, Java, SQL","AI, C++, Data Science",0.279349253,0
92175,33,"SQL, HTML, JavaScript, Java, AI","HTML, Data Science, Java, C++, SQL",0.242131893,0
92176,288,"HTML, Data Science, CSS, JavaScript, Python","Data Science, AI",0.16030692,0
92177,45,"Java, CSS, Data Science, Python, Machine Learning","AI, JavaScript",0.95810388,1
92178,221,"CSS, Java, AI, JavaScript","AI, Data Science, CSS, JavaScript, Java",0.438106684,0
92179,145,"SQL, AI","Data Science, Machine Learning, CSS, AI",0.3653536,0
92180,192,"SQL, Python, C++","SQL, Data Science, Machine Learning, Python, Java",0.645117257,0
92181,402,"C++, Data Science","Python, JavaScript, AI, C++, Machine Learning",0.905704424,1
92182,464,"HTML, CSS","HTML, Java, C++, Data Science, SQL",0.673693775,0
92183,410,"SQL, Machine Learning","CSS, Data Science",0.021307405,0
92184,331,"Python, AI","HTML, Java",0.568042992,0
92185,433,"Java, Data Science, C++, Python","Data Science, CSS, AI, JavaScript",0.282521743,0
92186,2,"CSS, Java","SQL, CSS, C++",0.967385116,1
92187,109,"AI, SQL, Machine Learning","CSS, JavaScript, AI",0.210148675,0
92188,499,"CSS, JavaScript","AI, Machine Learning, Python",0.608626297,0
92189,242,"AI, Java, CSS, C++, JavaScript","HTML, Data Science, JavaScript, CSS, Java",0.538620443,0
92190,363,"SQL, Machine Learning","CSS, AI, Java, SQL",0.97780905,1
92191,2,"Python, JavaScript, CSS","Data Science, Machine Learning, Java, AI, C++",0.784436232,0
92192,454,"CSS, Data Science, AI, SQL, Python","Data Science, HTML, Python, JavaScript",0.132621956,0
92193,165,"Data Science, C++","Machine Learning, Data Science, Python",0.36753375,0
92194,378,"AI, Machine Learning, SQL, Data Science","Java, SQL, AI, Python, CSS",0.882319843,1
92195,420,"Python, AI, SQL","CSS, HTML, Machine Learning",0.308440236,0
92196,135,"HTML, Java, C++, JavaScript","C++, Data Science, Java, HTML",0.250288657,0
92197,54,"Java, AI, JavaScript, CSS, Python","AI, JavaScript",0.702883067,0
92198,353,"JavaScript, Java, SQL, Python, AI","Java, Python",0.235105574,0
92199,371,"CSS, Python, Machine Learning","Machine Learning, Java, C++, Python",0.264571972,0
92200,174,"AI, Data Science, JavaScript, Machine Learning, Python","CSS, HTML",0.57173029,0
92201,94,"Data Science, AI","AI, Python, C++, HTML, JavaScript",0.859469912,1
92202,381,"SQL, Data Science, Java, C++","CSS, Java, SQL, JavaScript",0.483744747,0
92203,137,"Java, C++, AI, SQL, Python","Machine Learning, SQL, C++, HTML, AI",0.302642643,0
92204,262,"SQL, Machine Learning, JavaScript, AI, CSS","SQL, HTML",0.256990378,0
92205,315,"AI, Java, CSS, Python","SQL, Machine Learning, C++",0.741961007,0
92206,490,"C++, CSS, SQL, Java","C++, Machine Learning, HTML",0.312146149,0
92207,37,"Machine Learning, Data Science, C++","AI, JavaScript, C++, Data Science",0.248504425,0
92208,464,"HTML, Machine Learning, SQL, CSS, Java","HTML, JavaScript",0.754548984,0
92209,199,"JavaScript, CSS, C++, Data Science, AI","Machine Learning, HTML, CSS, AI, Data Science",0.3095564,0
92210,277,"Data Science, JavaScript","Machine Learning, HTML",0.091598478,0
92211,43,"Java, SQL, AI","HTML, Python, JavaScript, Java",0.719430964,0
92212,80,"Machine Learning, C++","Java, JavaScript, AI, Machine Learning",0.674126337,0
92213,91,"Machine Learning, Python, Java","C++, SQL, JavaScript, Python",0.874620133,1
92214,397,"Data Science, Machine Learning","HTML, Java, AI",0.159159138,0
92215,116,"HTML, Python, JavaScript, Java","AI, JavaScript",0.582767068,0
92216,422,"AI, Java, C++, Data Science, Machine Learning","C++, HTML, Python, AI",0.485210838,0
92217,50,"Java, AI, SQL","C++, JavaScript, Machine Learning",0.175593372,0
92218,400,"Python, C++","SQL, HTML, Machine Learning, AI, JavaScript",0.416638218,0
92219,237,"Machine Learning, JavaScript","Data Science, AI",0.430464749,0
92220,130,"Python, SQL","Data Science, SQL, HTML, Java",0.041800744,0
92221,98,"SQL, CSS, Java, Data Science","JavaScript, Python",0.947306973,1
92222,245,"SQL, CSS, Machine Learning, Data Science, JavaScript","Machine Learning, JavaScript, SQL, CSS",0.882411908,1
92223,421,"Machine Learning, JavaScript, SQL","SQL, Machine Learning, HTML, JavaScript",0.971763422,1
92224,151,"HTML, SQL, Java, JavaScript, C++","Data Science, HTML",0.435842411,0
92225,484,"AI, SQL, Java, Machine Learning, HTML","Java, C++, Data Science, Machine Learning",0.921143407,1
92226,316,"JavaScript, AI, Java","JavaScript, SQL",0.708664102,0
92227,485,"C++, JavaScript, CSS, AI, Java","Machine Learning, HTML, Python",0.804156563,1
92228,66,"AI, C++, HTML, CSS, Data Science","C++, SQL, CSS",0.253547597,0
92229,163,"AI, SQL, C++, Data Science, JavaScript","CSS, Python, Data Science",0.678903797,0
92230,412,"AI, CSS, HTML, Java, Data Science","Data Science, SQL, JavaScript, Java, C++",0.633398722,0
92231,151,"CSS, Data Science, HTML, Machine Learning, SQL","SQL, JavaScript, Java, Python",0.372412791,0
92232,489,"CSS, HTML, SQL, Machine Learning","Python, SQL, Data Science, CSS",0.059586574,0
92233,494,"Python, CSS, Data Science","C++, Java, CSS, HTML",0.903158886,1
92234,383,"C++, Machine Learning, Python, JavaScript, HTML","Java, CSS, Data Science, AI, Machine Learning",0.785051934,0
92235,208,"C++, Data Science, JavaScript, Java","HTML, CSS, SQL",0.108839372,0
92236,234,"Java, Python, JavaScript","AI, C++",0.98031411,1
92237,391,"CSS, AI, C++, HTML","Python, HTML, Machine Learning, Data Science",0.619965585,0
92238,58,"Java, CSS, Machine Learning","Data Science, Machine Learning",0.249444494,0
92239,471,"Data Science, Java","AI, C++, Machine Learning, CSS, JavaScript",0.392567407,0
92240,167,"Data Science, Java, AI, JavaScript","AI, CSS",0.232854352,0
92241,286,"Machine Learning, Data Science, HTML","JavaScript, Java, C++",0.522062743,0
92242,372,"HTML, Machine Learning, CSS, Data Science","Python, SQL, HTML, Data Science",0.142154342,0
92243,432,"CSS, Data Science","JavaScript, AI, Python, HTML",0.575328042,0
92244,267,"SQL, Python, C++","JavaScript, Machine Learning, Java, SQL",0.147180705,0
92245,24,"SQL, CSS, Machine Learning","CSS, Data Science, JavaScript",0.235394983,0
92246,359,"Machine Learning, C++, SQL, AI","Java, SQL",0.168456753,0
92247,65,"Java, AI","CSS, Data Science, Python, HTML",0.625776332,0
92248,35,"JavaScript, HTML, Python, Java, Machine Learning","Data Science, SQL, JavaScript",0.869461046,1
92249,47,"AI, Data Science, SQL, JavaScript","C++, JavaScript",0.77633846,0
92250,145,"JavaScript, Java, AI","CSS, Python, AI, Java",0.483422202,0
92251,327,"JavaScript, SQL, Machine Learning, HTML, Python","HTML, Python, Machine Learning, Data Science",0.524800423,0
92252,112,"SQL, HTML","Python, JavaScript",0.29990543,0
92253,240,"Java, Python","SQL, Data Science",0.844200274,1
92254,414,"Data Science, JavaScript, SQL, Java","Data Science, AI, SQL, Java",0.063061193,0
92255,199,"CSS, Java, AI, Machine Learning, C++","HTML, CSS, Python",0.953298188,1
92256,293,"AI, Machine Learning, Data Science, C++","Java, AI, HTML, Machine Learning",0.266278507,0
92257,414,"Python, JavaScript, HTML","AI, SQL, C++, Machine Learning",0.62831382,0
92258,154,"Data Science, Java","Data Science, SQL",0.683028948,0
92259,475,"Python, C++, CSS","Data Science, C++, AI, Python",0.035548596,0
92260,402,"AI, CSS","JavaScript, CSS, Python",0.41939784,0
92261,416,"SQL, CSS, AI, Java, JavaScript","Java, SQL, AI",0.413656442,0
92262,130,"C++, Machine Learning, HTML, Java","Machine Learning, C++",0.808795706,1
92263,469,"JavaScript, Python","SQL, Java, Machine Learning, C++, Data Science",0.00079378,0
92264,53,"C++, AI, CSS","HTML, SQL, Python, Machine Learning, JavaScript",0.419198739,0
92265,482,"AI, C++, Machine Learning, SQL","HTML, JavaScript, Machine Learning",0.534472665,0
92266,240,"JavaScript, Machine Learning, Python, Java","JavaScript, AI",0.408444781,0
92267,373,"C++, Data Science, CSS, SQL, HTML","Machine Learning, Data Science, CSS",0.918270812,1
92268,482,"Python, C++, JavaScript, AI","SQL, HTML, Machine Learning",0.669053516,0
92269,483,"Python, HTML, Machine Learning, Java, AI","AI, Machine Learning, Java, Data Science",0.576793748,0
92270,223,"CSS, Data Science, C++, AI, SQL","HTML, Machine Learning",0.201221398,0
92271,368,"Data Science, CSS","Data Science, JavaScript, Machine Learning, Python",0.731910111,0
92272,417,"JavaScript, HTML, Java, CSS","SQL, JavaScript, CSS, AI",0.689657258,0
92273,362,"SQL, Data Science, C++, Machine Learning, AI","Machine Learning, HTML, C++, Data Science",0.157048076,0
92274,364,"CSS, JavaScript, Java","AI, C++, CSS",0.143562775,0
92275,142,"Data Science, AI, Machine Learning, C++","Machine Learning, Python, SQL",0.320355193,0
